d18O_measurement,d13C_measurement,Mg_Ca_measurement,Sr_Ca_measurement
-0.21840781343020343,0.06716753374849516,-0.03654281210792032,-0.01983817456538911
-0.0538241670788977,0.014189009187716206,-0.03506719402969205,0.016662687124634284
-0.007815245747910371,-0.10478746676676948,-0.04688405978278154,0.02476958285392976
0.08814567501665427,-0.10612266014841049,-0.03974839199627089,0.02125987321679844
0.05428762092095374,0.0026347633721078845,-0.04019058732638703,0.03176444965711364
-0.040676755240247164,0.0943930724246447,-0.03159694195409468,-0.04373907142302247
-0.037301977742463244,0.12953676463424918,-0.015669318753468886,0.03500604520014003
-0.0005575668315440652,-0.10077307340920161,-0.0012739734156035354,-0.031843513848009125
0.08988210744976888,-0.16051353382269667,-0.034789007313256626,-0.048589363549709635
0.07507568015171517,-0.1061348220624378,-0.029794618359804348,-0.031191482263770665
-0.05516811912710984,0.1540278677085182,-0.026009407176174948,0.025957227635381636
-0.017619580888345254,0.10135354687712042,-0.029494546655079557,0.016939284997116458
0.019191339107900607,0.14933476313617303,-0.037023485310694326,0.04637061999942857
-0.1003249526796628,0.26465048166143945,-0.01845573029812808,-0.0034836880380272744
0.09844326579536355,0.10471309413126521,-0.04918894920317762,0.024125558080643483
0.02661028501260221,-0.061621788900115326,-0.027815082903288157,0.008735610840804181
0.04683038400030104,-0.17743820423555118,-0.04830120198546517,0.005592547753744903
-0.04161692141753459,-0.34377308726693234,-0.037124255086170566,0.00808197576955498
0.061377813742652165,-0.06974490268710692,-0.023661074079049715,-0.04734825441677107
-0.01905163534262666,-0.01833931969801711,-0.02519975422328047,0.020891306202443435
0.020019719850258744,-0.07271803145827632,-0.03485021846431313,-0.007950673351675534
0.017164143038959967,0.08369796813022612,-0.013009693069386152,-0.03683455470673981
0.036778022342742744,0.19245539165074388,-0.018908815746824015,-0.005925002492761074
-0.0643493742754293,0.023985882840833583,-0.03159694195409468,0.06947693999391434
-0.06119417059075616,-0.16335365672634838,-0.04297503929902691,-0.05184093910659139
0.06364119546607228,0.3324522446171914,-0.03293576644022411,-0.016999089128238103
-0.04086369728311645,0.1458365140538394,-0.017446340472454525,0.044309329153415844
-0.07047954937758716,0.19181038496528932,-0.018158034289526004,0.04514250286350856
-0.044726797304239785,0.009954586793746278,-0.030975774791417665,0.019853533042270756
0.023051678395660913,-0.11846814684324847,-0.04753794470235029,0.02713271470224212
-0.08345250705404283,0.020028510037461533,-0.025601786347326794,0.048705862777910766
-0.051855601280358155,-0.007326216985352074,-0.038233393334762944,0.009261170283786112
0.009756579729439663,-0.09762613937477249,-0.02500424285995173,-0.08274643306013951
0.1552492602175477,-0.13847487476009468,-0.028774741726300013,-0.008953449102342019
0.1236340846742543,-0.001613105903947143,-0.037124255086170566,0.043356049991848375
-0.0553027388168994,-0.08029968422356559,-0.04065760989084266,0.08442104972190258
-0.012923819115472357,-0.14540498660324352,-0.03405533602523869,-0.04057131827067653
-0.027921036032331648,-0.11094541622332421,-0.030024212571081677,0.06273478919019308
-0.1697860691551516,-0.09815042522091011,-0.03672123689723361,0.021936584229780936
-0.03951043047098479,-0.12054165947513462,-0.04170625019361607,-0.0034154820215500092
-0.08585384845772093,-0.12955001234735108,-0.02011780800297891,0.08196209055031635
-0.07505556518071543,-0.12300062955899382,-0.02696116909873636,0.014394385044276942
-0.003524102180626709,-0.05652934311456237,-0.03519124737389134,-0.021664447558994864
0.10198568739007552,-0.13579562056140781,-0.029749601863448216,0.044757318104974665
-0.025829253362459337,-0.15133237638261599,-0.03827726585101532,-0.005163167766706618
0.029743120754541996,-0.12736126629806244,-0.017957171432650743,0.007168185241842966
-0.007203496075821825,-0.06747103862219439,-0.0352425291313172,0.1354449322672225
0.01348393029128192,0.0902532186792947,-0.03649262506881268,-0.0008529861311289133
-0.02174777623185209,0.07657416231519526,-0.03005600317039181,0.058486683528207184
-0.10393527294784355,-0.02648824162700225,-0.03697553652773222,-0.026515922673503507
-0.02458607739440799,-0.13239295664234324,-0.026797090735228624,-0.017075337488309885
0.06375738703398559,-0.22813876883397582,-0.014217176901417439,-0.02160501101116165
-0.06690908711224597,-0.20101219283739852,0.0054207622704396385,0.0031199252727564936
-0.01619530365583044,0.28040341732316276,-0.0046770118903620705,0.018838191270092924
0.0015497181334815924,0.20360782665916383,-0.027877934668426363,0.05733307505378529
-0.0357185417994248,-0.13523481487343905,-0.029189529678343318,-0.051103263327995314
0.09455709688474201,0.23581992419656478,0.0028283119174195015,-0.09163647472316806
0.040939700360850706,0.10749673328170933,-0.01843121225134592,0.004971056663842605
-0.07816624230377078,-0.0770250863595823,-0.01872760191654632,-0.008333646517418122
-0.09241169764956614,-0.174791858250732,-0.011465480009224427,-0.010663082506812816
-0.0036120297950941183,-0.2575907283811454,-0.005559696385776469,0.042545886402572314
-0.054697256742356926,-0.20268257463837794,-0.03069750978327601,0.0071229930376531525
0.00927441351224445,-0.1314037981198415,-0.01618151704380888,0.058891908282782034
0.02186633702595553,-0.01624887909811565,0.00018278763667467501,0.07846499603071173
0.01795010419394094,-0.03815925648555335,0.019396158274305186,0.0037201599605710366
-0.06506173445753705,0.01581761064815644,0.008285999033579516,0.023205128039521714
-0.00269544896422369,-0.06487275960631111,0.004524305190786837,0.03938966222534615
0.031887418662009726,0.10785961892627688,0.0029522267868884455,0.047326162437923355
-0.00025880647507547927,0.14332319436322943,0.0070905679480530726,0.03719649567801034
0.08533547649812423,0.17942496136698072,-0.03806103299335328,0.0559421712940294
-0.00025880647507547927,0.0697519960993499,-0.019500291605271114,0.022419698740938035
-0.09379003424832377,0.10493822135598813,-0.020990490923711747,0.05683538355438367
-0.06019738130450358,-0.01889739917043451,-0.07330032304121992,0.042553558315624844
0.11418795653280323,-0.07099290492720345,-0.020065928581672887,0.0468573357416583
0.07395090088504208,-0.06048111992827995,-0.04930763752740419,0.029648023038815037
0.08063170286884547,0.009891330584996583,-0.04089141895688586,-0.0063129017949854205
0.026277637992811353,0.06077076358940564,-0.03902905725783734,0.01375085034312857
0.05190685849387666,0.0328975755810873,-0.06062302032126454,0.057408950609744644
0.002894831049499169,0.07676450234242327,-0.01226954133331093,0.04985597285694054
0.09513984073328752,0.18232317811233806,0.00915083624762758,0.09229124243899586
0.017800476312279434,0.025013436677751022,0.029866356109697678,0.043765141905797306
0.031162080279885762,0.018615941176544165,-0.03727450108989783,0.08887344873932002
-0.00406980694915271,0.06379318656879723,0.003692034710144121,0.11248622327260654
0.06747167176161883,-0.11034256884416191,-0.03259158160912068,0.12187547474317234
-0.15027242464060575,-0.10977146718914557,-0.021556971679285386,0.06586173292639082
-0.07950597188205566,-0.04956636158269584,-0.023352947392917933,-0.03779096542372326
-0.045187694949891055,0.028496370026764778,-0.014721927490415787,0.12284854860321782
-0.09909147937492535,-0.17510215451596703,-0.054884106245984166,0.1463828941381976
-0.07982482598329632,-0.11623190195954733,-0.016921268442003257,0.1403055477112794
-0.03974001408047623,-0.08424442445351235,0.006618482617170907,0.13870609263982794
0.09298625798341797,-0.13934482760431272,0.04580473312221245,0.16225968000477883
0.03819835301330854,0.09631090757005462,0.04570280779190439,0.09623786063258835
-0.010206388604639072,0.3170245023616944,0.013664292919537413,0.1291182224752198
0.040019853691520835,0.12148585456243444,-0.001500884388174084,0.013381638106107291
0.08323278558986025,0.3358019538528676,0.0003786220396249096,0.093312318653714
0.0565532112117737,0.17293019985807878,0.019090039906021428,0.06747346125492044
0.004254069327923604,0.09935900159419925,0.0504832247248066,-0.028658019991931214
0.08417678668768946,-0.0925597542148193,0.047648173967183904,0.007155384885622104
0.10944709119834273,-0.05388459599448844,0.03048818445830448,0.0034948900175185565
-0.05622426872525632,-0.02189711848845377,0.01993488340795757,0.11095690786588822
-0.09431736930766177,-0.05388459599448844,0.04224006119025381,0.08696814753755294
-0.054232557404840565,0.10605279153568553,-0.02143578847889893,0.006714597066968864
0.0828620055563789,-0.21578152065916445,-0.03911442614529248,0.1270403251085592
0.11723740987581532,-0.03838225168356013,0.05736511475680506,-0.01714091161496245
-0.05312304071117113,0.17593384760687303,0.01800089563105778,0.03410207643324026
-0.053527038863097065,0.2988477113574698,0.059200955332485705,0.0023229727510221676
-0.30814356134067467,-0.02671147265883278,-0.07897926149327206,0.13560818098307192
-0.04283741213475745,0.18624317740393637,-0.014754611284517383,0.01738851806590691
-0.046177813126658585,-0.034470417387703955,0.02112601534516023,-0.0010559745118180752
-0.056199016102363775,-0.21679903917210241,-0.05641451553192245,0.022076907665172896
0.0974114917781701,-0.04646814692757517,-0.04235187029814025,0.03874133261382706
0.05134331077488241,-0.1569669645997911,-0.07778524790218344,0.12992424050084234
-0.09882742192711702,-0.3138202026776169,-0.10143932147819701,0.1121280639737064
0.09491583560318184,0.3163331041912688,0.03753930684533491,0.030168738041645632
0.1930097808410729,0.393971559252949,0.12729295272492513,-0.005715863504472424
-0.12139571980936004,0.11516633335316767,0.017924091142590193,0.006664088560129178
-0.04018845198661669,0.007576582866754666,0.03615641617060161,0.05103022386761408
0.03904241592993629,0.023126785321148646,-0.016250751741024194,0.0024016359981699625
0.09356322763768565,0.3443473609948111,0.061841711495920215,-0.10673686824233874
-0.06343561898169536,0.15881999145980907,0.014681265642730201,0.09575838053460231
-0.15753996457255326,0.009132348618272057,0.052535971599597664,0.06826648458149417
0.041390095060403365,0.16735712715168405,0.1625020054337809,0.03435192229422945
-0.021733724194664905,-0.11613200675388519,-0.06766873926897454,0.04743173215491461
-0.005375518826221004,-0.046958972138749056,0.02040112028551988,0.06330720196060974
0.00464568414948463,-0.15251764790866412,-0.047257397422255876,-0.0034735434199321125
0.07070779336988586,-0.08925099881309906,-0.021479727063697496,0.01620201151985609
0.02889160596890461,-0.02983624077929703,-0.007538283565854842,0.021122147348607977
0.010580575515654722,0.048295154462850653,-0.008864983063432197,0.09321339111622585
-0.07800122577195001,-0.17697863730705723,-0.029604286715762207,0.011495823058478162
-0.011762748299628978,-0.23455609681792,0.0006905902262155372,0.05426279624639868
-0.085251570121466,-0.1577861508034363,0.006333655938898897,0.003735591073557032
-0.044103336377054436,-0.1744175933673182,-0.03227512933313892,0.017941749629569022
-0.05508909920391414,-0.09229565150960001,0.045758100630062915,0.0785519704340307
-0.024060930425644056,-0.057821898708810826,0.06733434802836658,0.09861468143052456
0.05532993658076135,0.21662143107127374,0.11596394209461658,-0.012535074150772818
0.027937957790074908,0.06556787394170505,0.05189102211740981,-0.025254776393867404
-0.032189260064155345,-0.119959495593297,0.016709577755440463,-0.07095892584169691
-0.022841194457143832,-0.1891636520138909,-0.05791673174785417,-0.0015325894493737613
-0.06626640735186662,-0.1891636520138909,-0.04915188324822828,-0.02656453913384936
0.012008245363801073,-0.18068702150783994,0.20208151112364536,-0.04529772044152011
0.11222027512085253,0.23834893382121647,0.07554898152308187,-0.05700069111748193
0.10005511033870063,0.23651157569363235,-0.061157162939416754,0.037419024181579406
0.03814257963190881,0.07420900648595119,-0.07871953120964781,0.037419024181579406
-0.10883506401176701,-0.1688958225599136,-0.05115722969684411,0.016836567141534933
-0.05573991368715481,-0.20544343743957083,-0.0348222321563616,-0.024059659265044928
0.021681098572163826,0.09731307810307765,0.11093376731314408,-0.0039060915837089427
-0.09585034258182734,-0.044284955061811626,-0.091056927607859,0.03770441114997658
-0.014638481655886881,-0.11785615332569144,0.055001726652356586,-0.05638471163335895
0.012522139694937318,-0.0904059914896106,0.041242118768416436,-0.16885997289841376
0.1872425815862624,0.3111111962930635,0.050339796926264224,-0.12802113756774464
0.0627415533561333,0.08948077452096093,-0.008984395836848513,-0.09209097470748095
-0.043288765469363444,0.03281506872047435,0.05867025043816776,-0.03352814465180598
0.014400574399122235,0.17036122199642412,0.02111187086865174,-0.06720360747211557
0.09700807619050922,0.1031875192337508,-0.05257644421391516,-0.04473175432383769
-0.09182781846723476,-0.26786721983625206,-0.05411942865858088,-0.1289909156546018
0.02407053879337928,-0.005569904286767513,0.008834362589271505,-0.04931725104755724
-0.06193318846966678,-0.11287941566489235,-0.11513601434566234,-0.1713103521825971
-0.06978930558745855,-0.161381258959709,-0.10535963859106978,-0.16813500556685712
0.0714631320464254,0.02269819843290022,0.03692873219263748,-0.08771821420186487
0.06098606600638634,0.013101955181089697,0.006600130982405972,-0.06257483664851543
-0.012046892751117255,-0.00289178357192732,-0.015800915552979244,-0.09030299822077176
-0.014002933529590145,-0.04447550432977243,-0.042268369979381326,-0.07227773196630888
0.06554423412153998,0.0738781624425564,-0.01940724715820341,-0.12882160372674156
-0.034866453067426306,0.05148692818833156,-0.03527435075789209,-0.13081449914462784
0.07808736141606465,0.2522179770037477,-0.008748812570287257,-0.2024838675442347
0.11242901163687691,0.33841803218357697,0.012840365434493739,-0.19257602810846802
0.10022225546806562,0.12926206776232915,-0.03556707721540553,-0.11669585891529188
0.041398351949703205,0.012415678285490533,-0.044395671382272184,-0.13851629895270468
0.0007318976998897941,-0.06435426772899258,-0.04509132633544355,-0.058887518715194986
-0.012048063920723662,0.03160816478911145,-0.044889268099259194,-0.10806458822124582
-0.009678486943589082,0.03684072525888445,-0.055058618706161244,-0.0567181633582442
0.04086484236453214,-0.25141375081280953,-0.041792514375173395,-0.06378910082926892
0.07092845129164815,-0.18424004805013633,-0.025598989374282954,-0.07896793960557652
0.024162837405023563,-0.3121899580742756,-0.05081503203500448,-0.03043271095369543
-0.026191306283797733,0.17310581476253914,-0.02152056967654703,-0.03872457191049605
0.12131250232994928,0.32245513569243756,-0.002452281388026334,-0.06328513286460563
0.10168709047338775,0.46959753222019773,0.019896982963391263,-0.0846656165876408
0.14714389504500147,0.38674087602624946,-0.012773253590308231,-0.03629917195806481
-0.0886786717526844,0.054071109963487185,-0.024164568579492673,0.056800569911065774
-0.23032141703989284,-0.048288818055824315,0.0011841229705140677,-0.05214922455669259
-0.05225480953385553,0.026841104415370992,-0.022648025244646597,-0.01286289310913101
-0.15751572759737487,-0.03481958344910072,-0.029134908608337007,-0.05932847267235106
-0.06285010505155109,-0.07246610259784851,-0.020626432095367075,0.05385270678304853
-0.13967932786529058,-0.08206234584965898,0.002630015052762058,0.018961994745046645
-0.030618201313947768,0.08594830347772833,-0.01503028935080275,0.012486256016245256
0.17765549674297199,0.07545106341163016,-0.0061646111326048025,-0.020401774283447915
0.014039029063249497,0.17334673151913282,-0.02504387886728132,-0.03955071580743076
-0.12306183259383063,-0.2360347400387818,0.0036803870492971846,-0.022266318765465046
0.02004173407584009,0.01666633225889319,-0.03726115281637399,0.03653743457149995
-0.007743014489910216,0.11648533191048105,0.0203864604423849,-0.0016718908239763547
0.10920385375285968,0.3314654978099256,-0.00654058347905484,-0.037761448359810726
0.08658437463884883,0.21244776442858537,0.03181121737133652,0.036207875290830346
0.1385646047087834,0.07850605094872831,-0.017032491568107044,-0.0025612752248215537
0.003632548404807867,0.08810229420053872,-0.020849680141617588,0.03925545350944537
-0.07916890985782832,-0.05189964668825653,-0.0516721210978206,-0.02767239188995555
0.08413315195376558,0.2309418769660383,0.019626267575840073,-0.022162641705342788
-0.0007048163149412368,0.08379948043827867,-0.004528485651680292,-0.0440080555291319
0.05342558627310101,0.07247977266731921,-0.03784612160855816,0.01758092218896404
-0.09509808560390942,-0.17140439327221957,-0.03656574978833138,-0.002955693371745425
-0.12005942825399396,-0.29857496640268405,-0.03600823672395559,0.011107078810645366
-0.04323020544025491,-0.2793824798990637,-0.013658188099974655,0.03706142653211344
-0.16432330250792226,-0.16605368679972346,-0.0059221752565226105,-0.002301945004239046
-0.1504184040951575,-0.1052774795382574,-0.02297265375981894,0.019333628459206
-0.08900283290928757,-0.07406936314028331,-0.01667694452429469,0.031228867670421635
0.08735073201839239,0.03546742148829593,0.10671048440436115,-0.04444454402508802
0.333939739730591,0.6400307463523538,-0.0024182894278979017,-0.00022542333473371187
-0.01776060913504862,0.22925096166487846,-0.0343603551952516,0.0686367712834299
-0.051719773758352794,-0.12274967880971131,0.029852131793719927,0.05956847661312187
-0.031122213102655838,0.13648727689737772,-0.004119048770282685,0.02662762918133086
-0.10516618962878077,0.002001483463824394,0.014163685170321516,-0.006685804003962405
-0.032102677934114254,-0.020853206318339756,0.04903598964646427,-0.022892577805801336
0.07875504129501687,0.4269714787661478,0.0340146896886484,-0.007684821530076809
0.13417648296926243,0.09430171270338605,0.01848263961532104,0.08548858457031897
0.036122509505981615,0.13342964584838513,0.03892334275208387,0.019603934023395567
0.08760656437522862,0.08069436312204759,-0.06410170948460414,0.08735959033202444
0.16597609929070645,0.10980194941809995,-0.18343675306372864,0.04373493675864187
0.05194041792763038,-0.036560675721868385,0.04388504597045295,0.04568576655578817
0.2742381967224987,0.31210282909391096,-0.033627353138077076,-0.003361274545409146
0.10053734514360957,0.177755423568565,0.0007854477127668957,0.014585178913083356
0.22019352039939855,0.2222259038211024,0.012284133597801228,0.11177476057109595
0.08568721226678067,-0.03293095608941787,-0.04142761648246762,0.005296076765244661
0.02773604078400993,-0.09690591110148783,-0.022219581442435965,-0.04482527446643724
-0.06579518698923703,-0.0009434785833832837,-0.06142208685789852,-0.006838845642820449
-0.30630405840616115,-0.1160983976051082,-0.018211439510955163,-0.025238938675942423
-0.08600996448582565,0.20488077686211692,0.0385656959974241,-0.04224636960011153
-0.054112998405309476,0.03534714608013223,0.004736461485048027,0.10503447221905808
-0.012521142663988627,-0.07980777294159269,0.001204693269618362,0.009409627676349189
0.03915159567661197,-0.1405839802030588,0.02589894454927122,0.0698610183395164
0.07319391362849981,0.09105867341372331,0.056924149252970846,-0.002575224399124443
0.06104330586185647,-0.10406493937308947,0.05142615284526242,0.03123650086613157
-0.00029490819333855,0.1262448986703616,0.061409409515479796,-0.012530381771837275
-0.07378373001517557,0.11344990766794782,-0.012782032521218234,-0.000758835129916785
0.03689764627282166,0.0998037912387616,-0.0015819844165891883,0.058837274426236486
-0.08001638844373815,-0.156096028809517,-0.012260224623946048,0.051617763312598125
-0.054902751077130496,-0.1049160647998611,0.018427090806404367,0.08824779180811426
-0.07494515702854088,-0.1592947765601203,-0.016690505761546515,0.04649180098205438
-0.23367483407121714,-0.1592947765601203,0.035167476848215085,0.04490475590446261
-0.027294995077687734,0.06778890775940133,0.08579473630184298,0.013418496207062064
-0.0560881935632116,0.24410219261326305,0.07876603650676861,0.07303387391867353
0.07667293101693273,-0.047218952543093606,0.03246972558212757,0.10829326789961799
-0.05360270766723341,-0.13358514180938807,0.0256831157452182,0.11147293983066558
0.01947061880893619,-0.04096851576111704,0.043536057281585716,-0.026786936075718137
0.08541817925390216,-0.4118761961118905,-0.004136220059938633,0.08410278577614877
0.06124110482152911,-0.3762468542781333,0.06386801123957953,0.13003264910446982
0.23573622388947868,0.09352594848345941,-0.011261667926421248,0.016040167688393808
-0.03897092493552279,0.03639160554971588,0.07935043458867441,0.1546618097244141
0.028631362391572157,0.16069965124613206,0.06644456334550175,0.0022503474457917505
0.03367113603651184,0.10367413363878464,0.06358865023126326,0.10319356103007796
0.04361752950711262,-0.1535056590745395,-0.06526617892780218,0.10592920622412645
-0.006488485371412445,-0.2398718483408333,0.08738380447859995,0.06246950119966285
0.031911511720668084,0.05279607592749447,0.026235068681091267,0.04415316281488324
-0.03981768578532652,-0.15222568640949363,0.17398295183066526,-0.0823799553212505
-0.0700737060736576,0.004095925988318094,0.010192615694548879,0.011300250098611131
-0.1000197131446603,-0.05434447880583093,0.06701162643479353,0.06927059834985154
-0.048152907168183656,-0.2584765422405013,0.007877981639886844,0.1492102275495542
-0.09157812006290644,-0.49518387578515893,-0.061476713818999995,0.1196891756108251
0.15561155333782062,0.3236955483693318,0.24104441815792876,0.09713756411684654
0.11438022776144074,0.29688465113866,0.17973501616730436,0.04318458886682477
-0.11211961107917556,0.28128092900124857,-0.04855295406042259,0.021989219344975393
0.0062385729854343985,0.44128276778707254,0.06946414624768038,0.07986061545814419
0.04081105887844494,0.08968370680887872,0.005132680100299325,0.05596391044120613
0.05490043851591064,0.028579856703573325,-0.03233313781008551,0.026678154594597103
-0.04088731916536803,-0.10762790746696027,-0.05339433338691579,-0.029862860151620707
-0.01611693631496003,-0.16502149433177782,0.07460168463200967,-0.07714572948471912
0.05335985263655463,-0.12362426415637467,-0.07732326061140249,-0.13651324980701812
0.0788276090040454,-0.10000581422301125,0.009240272968468854,-0.10512828799080665
-0.03170785676712207,0.1175090328180255,-0.033527412395411904,-0.10472755757338448
-0.16168126241287784,0.06952781655897344,-0.048947835825078556,-0.11143546578002622
-0.1723143924594177,0.03267722626361469,-0.06361316690582308,-0.10934790742725264
0.18543492975892084,-0.4564487742651667,-0.01956773008229673,-0.13731091542549212
0.09572757458265246,-0.3398371074591574,-0.04913070152447707,-0.2210746161917161
-0.18782918370961954,-0.22955899113428269,-0.09570481825102606,-0.18780392242271438
0.02095722806413791,-0.14287616634708378,-0.09982910619482643,-0.15501800391932946
-0.08593560367671671,-0.0948949500880315,-0.06971725007913565,-0.1699946143946071
0.22700772597288044,-0.39928699367486864,-0.12481359099625489,-0.1023677848801911
0.09532814008918811,-0.023790741470622906,0.04249711569459036,-0.015491768851836285
0.07824535286769807,-0.014007890977182469,0.010143575143816363,-0.005236851222230665
-0.006423893809745174,0.004066228443531272,0.05921992710678681,-0.06305800301041348
-0.0004461717763768469,0.02344532218878273,0.025450149037337333,-0.04290076811652299
-0.02382897871968903,0.03304156544059378,0.029876729942820424,-0.06201440790638202
-0.1201795639034886,0.039055331371723234,0.07479877388828204,-0.0867539664902266
0.027491157112116138,0.00725446110731881,0.054615122491755486,-0.04298561001246176
-0.10612488256395203,-0.01513677314690598,0.03456775941521939,0.020497761614717586
-0.12321901110728506,0.04657119395583731,0.07132865115480103,0.002411789655524965
-0.07709116691975648,0.06163317286757772,0.04147234747517281,-0.009262911959800557
-0.06706996394405174,0.08082565937119893,0.01693400967059766,0.05740402373993375
-0.1403055987170676,0.04268774786544985,0.043344283758204316,0.024296248502814366
0.03236535957890174,-0.040479693650240706,0.0449408368089208,0.016191369570966452
0.09434118663450386,-0.04914417706077423,0.030681551462473422,0.0007601751852898686
0.10779101139068059,-0.06179916876087718,-0.012462158425256886,0.025573282362068628
-0.09791027910526484,0.029892756863035802,0.0478597405831398,0.08778902280007614
-0.07118587907715535,0.015225807734544017,0.05561553743051739,0.026107737022508404
0.008983744728485288,0.00243081673212997,0.0674589087787103,0.010978255373141621
-0.04578530282023863,-0.11485110579777263,-0.0037736545438624702,0.06515820890447716
-0.11259332265827249,-0.15643482655561747,-0.030737409746433242,0.0896589023193373
0.010792210320796691,-0.09097607301871108,-0.028476322422670508,0.03097875636562568
0.07685254949476805,-0.09239842015038066,-0.007321177967405168,0.07516644085740126
-0.017540970041383552,-0.014206127004227992,0.04469070322696278,0.039541144297664046
0.03723085515682012,-0.07646613279053047,-0.012276620034670671,0.10660600603730996
0.09011348606647074,-0.0006279466173237103,0.029308912587965752,0.15460638350919867
0.007167246229704105,0.0546825249842124,0.05590389016737074,0.13963824087202661
-0.026800548650089517,-0.010224189869133898,0.09863689131558351,0.22110624515761937
-0.23213045715180414,-0.30448802131603364,0.20278142707009272,0.24373823319065563
-0.2488102824423648,-0.4707766930475523,0.38809676621224987,0.19774434359445658
-0.3059978126984566,0.1035294777399926,0.5011458951392145,0.43753456549178416
-0.23199063518019347,0.1505885987889063,0.267751064938452,0.199025497584022
0.509460742719325,0.5496238393949582,0.13760055123233284,0.1340324427547399
-0.038103241566991075,0.2824513240965484,0.15097702901108678,0.1430843100383713
0.5947893447219502,0.05609974309685728,0.30448428009218764,0.03164985559805242
0.47804865083742976,-0.009387196561747801,0.19289899849385228,0.14459347148641805
0.017073313954992342,-0.09895213357864469,0.32423832445840306,0.022898444084681002
-0.3572249379700385,-0.04945893267305751,0.3180122118267876,-0.2064553606506055
-0.04330791736842321,0.47511173555531017,-0.09804367498787325,-0.132340160423493
0.08411105683508313,0.23750083078006562,0.007491841066336935,-0.13483027014819482
0.06383318911799274,0.18769157674335452,-0.029132884637665724,-0.09848999346933673
0.07235203892922071,0.22723954151888437,-0.04244495615445554,-0.07944838108662083
0.007016226852771368,-0.06688717049941612,-0.03954835968114523,-0.13184016699654333
0.11802067758157575,0.10728363211827005,-0.03563921140790005,-0.0811399842423261
-0.005081370269421015,0.08722052110036088,-0.04910263950426774,-0.08033412158786107
0.0508185429608341,0.2095604409626441,-0.042648435439607724,-0.08778485661766233
0.045024644609104714,0.15439422386303353,-0.048293282880635724,-0.07527897657993748
-0.08133389224577225,-0.08989195798070959,-0.04680785081928751,-0.0834452038039532
